# ID	Type	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-LMC-DSCT-07801	singlemode	05:17:00.20	-69:05:34.8	20.196	20.428	0.232	0.07625420	0.00000007	7000.05460	0.188	0.440	4.407	0.000	-99.99	LMC_SC8_348184	LMC100.5.27033	LMC503.22.98694	-99.99	
OGLE-LMC-DSCT-07802	singlemode	05:17:00.28	-69:12:24.6	20.019	-99.99	-99.99	0.08863524	0.00000008	7000.06892	0.218	0.433	4.042	0.000	-99.99	LMC_SC8_336825	-99.99	LMC503.22.77116	-99.99	
OGLE-LMC-DSCT-07803	singlemode	05:17:00.50	-64:16:17.8	20.459	20.877	0.418	0.07648301	0.00000006	7000.05872	0.310	0.381	3.712	0.311	1.733	-99.99	-99.99	LMC573.22.3949	-99.99	
OGLE-LMC-DSCT-07804	singlemode	05:17:00.70	-70:09:45.1	20.367	20.942	0.575	0.06319643	0.00000004	7000.04991	0.192	0.000	-99.99	0.000	-99.99	-99.99	LMC104.5.51566	LMC502.30.39820	-99.99	
OGLE-LMC-DSCT-07805	singlemode	05:17:01.51	-71:15:37.1	20.426	20.837	0.411	0.07175609	0.00000008	7000.05111	0.176	0.000	-99.99	0.000	-99.99	-99.99	LMC105.8.6460	LMC501.30.22694	-99.99	
OGLE-LMC-DSCT-07806	singlemode	05:17:01.64	-66:41:16.6	20.003	20.457	0.454	0.06131106	0.00000004	7000.04176	0.220	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC505.22.14128	-99.99	
OGLE-LMC-DSCT-07807	singlemode	05:17:02.05	-69:51:14.8	19.913	20.410	0.497	0.12822906	0.00000016	7000.09847	0.151	0.398	4.652	0.000	-99.99	-99.99	LMC103.7.60346	LMC503.05.73334	-99.99	
OGLE-LMC-DSCT-07808	singlemode	05:17:02.34	-54:15:02.0	18.007	18.378	0.371	0.04970690	0.00000005	7000.00170	0.074	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC699.23.823	-99.99	
OGLE-LMC-DSCT-07809	singlemode	05:17:02.48	-67:55:44.1	20.919	21.455	0.536	0.06597703	0.00000007	7000.06523	0.202	0.000	-99.99	0.000	-99.99	-99.99	LMC102.6.10031	LMC504.22.23690	-99.99	
OGLE-LMC-DSCT-07810	singlemode	05:17:02.63	-70:09:29.7	20.947	21.271	0.324	0.07067904	0.00000011	7000.06612	0.206	0.000	-99.99	0.000	-99.99	-99.99	LMC104.5.51736	LMC502.30.42150	-99.99	
OGLE-LMC-DSCT-07811	singlemode	05:17:03.44	-69:29:49.5	19.294	19.546	0.252	0.13034744	0.00000028	7000.06558	0.064	0.000	-99.99	0.000	-99.99	LMC_SC8_302450	LMC100.8.24590	LMC503.13.92341	-99.99	
OGLE-LMC-DSCT-07812	singlemode	05:17:03.72	-72:55:53.9	20.155	20.632	0.477	0.09612813	0.00000005	7000.06090	0.370	0.505	4.330	0.000	-99.99	-99.99	-99.99	LMC500.22.3082	-99.99	
OGLE-LMC-DSCT-07813	singlemode	05:17:03.95	-69:44:56.2	19.575	19.831	0.256	0.07817295	0.00000007	7000.02280	0.100	0.402	4.055	0.000	-99.99	LMC_SC8_275533	LMC103.6.69589	LMC503.05.88222	-99.99	
OGLE-LMC-DSCT-07814	singlemode	05:17:03.98	-66:14:57.6	20.574	20.965	0.391	0.05627272	0.00000004	7000.02741	0.266	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC505.30.21619	-99.99	
OGLE-LMC-DSCT-07815	singlemode	05:17:04.37	-69:43:34.4	20.367	20.663	0.296	0.07721466	0.00000011	7000.02525	0.127	0.000	-99.99	0.000	-99.99	LMC_SC8_282337	LMC103.6.73810	LMC503.05.93518	-99.99	
OGLE-LMC-DSCT-07816	singlemode	05:17:04.68	-69:38:31.5	19.140	19.453	0.313	0.08746040	0.00000008	7000.05148	0.089	0.388	3.738	0.000	-99.99	LMC_SC8_287952	LMC103.5.19980	LMC503.05.104793	-99.99	
OGLE-LMC-DSCT-07817	singlemode	05:17:05.37	-72:23:54.7	20.130	20.678	0.548	0.08679045	0.00000011	7000.00514	0.148	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC500.30.11642	-99.99	
OGLE-LMC-DSCT-07818	singlemode	05:17:06.11	-70:15:47.2	19.387	20.110	0.723	0.08225105	0.00000011	7000.06714	0.069	0.000	-99.99	0.000	-99.99	-99.99	LMC104.5.11677	LMC502.22.50440	-99.99	
OGLE-LMC-DSCT-07819	singlemode	05:17:06.19	-68:32:05.4	20.290	20.878	0.588	0.05859363	0.00000004	7000.05114	0.180	0.395	4.257	0.000	-99.99	-99.99	LMC101.6.48535	LMC504.05.54273	-99.99	
OGLE-LMC-DSCT-07820	singlemode	05:17:06.44	-72:52:38.7	19.974	20.462	0.488	0.08345168	0.00000011	7000.02288	0.121	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC500.22.1784	-99.99	
OGLE-LMC-DSCT-07821	singlemode	05:17:07.60	-69:39:36.9	19.412	19.875	0.463	0.15762429	0.00000019	7000.13573	0.126	0.356	4.040	0.000	-99.99	LMC_SC8_289159	LMC103.5.20125	LMC503.05.104040	-99.99	
OGLE-LMC-DSCT-07822	singlemode	05:17:07.60	-66:58:49.8	19.711	20.220	0.509	0.07934848	0.00000007	7000.07341	0.137	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC505.13.15240	-99.99	
OGLE-LMC-DSCT-07823	singlemode	05:17:08.24	-72:08:25.1	20.799	21.095	0.296	0.06647824	0.00000005	7000.00135	0.344	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC501.05.16178	-99.99	
OGLE-LMC-DSCT-07824	singlemode	05:17:08.29	-69:20:05.6	19.691	20.038	0.347	0.13142497	0.00000029	7000.02874	0.097	0.000	-99.99	0.000	-99.99	LMC_SC8_322302	LMC100.7.23757	LMC503.13.125217	-99.99	
OGLE-LMC-DSCT-07825	singlemode	05:17:08.83	-69:53:33.8	20.791	21.246	0.455	0.06733118	0.00000005	7000.00850	0.335	0.511	4.042	0.000	-99.99	-99.99	LMC103.7.60882	LMC503.05.65914	-99.99	
OGLE-LMC-DSCT-07826	singlemode	05:17:09.57	-69:44:53.8	20.855	21.384	0.529	0.05422791	0.00000007	7000.01112	0.160	0.000	-99.99	0.000	-99.99	LMC_SC8_466154	LMC103.6.77907	LMC503.05.96710	-99.99	
OGLE-LMC-DSCT-07827	singlemode	05:17:09.64	-68:42:42.4	20.652	21.188	0.536	0.07349890	0.00000010	7000.02796	0.153	0.000	-99.99	0.000	-99.99	-99.99	LMC101.7.56688	LMC503.30.80614	-99.99	
OGLE-LMC-DSCT-07828	singlemode	05:17:09.70	-69:39:06.3	19.304	19.757	0.453	0.13252036	0.00000022	7000.01434	0.086	0.000	-99.99	0.000	-99.99	LMC_SC8_287722	LMC103.5.20241	LMC503.05.104438	-99.99	
OGLE-LMC-DSCT-07829	singlemode	05:17:10.05	-70:41:45.3	20.462	20.967	0.505	0.05616439	0.00000006	7000.03067	0.137	0.000	-99.99	0.000	-99.99	-99.99	LMC104.8.11634	LMC502.13.9853	-99.99	
OGLE-LMC-DSCT-07830	singlemode	05:17:10.40	-69:02:46.4	19.689	20.192	0.503	0.08989115	0.00000008	7000.01324	0.137	0.330	4.789	0.000	-99.99	LMC_SC8_353090	LMC100.5.22617	LMC503.22.106822	-99.99	
OGLE-LMC-DSCT-07831	singlemode	05:17:10.60	-68:18:08.0	20.529	20.905	0.376	0.05844298	0.00000006	7000.04317	0.147	0.000	-99.99	0.000	-99.99	-99.99	LMC102.8.12738	LMC504.13.29686	-99.99	
OGLE-LMC-DSCT-07832	singlemode	05:17:11.24	-69:31:00.9	19.725	20.119	0.394	0.08620342	0.00000013	7000.07127	0.090	0.000	-99.99	0.000	-99.99	-99.99	LMC100.8.22544	LMC503.13.90556	-99.99	
OGLE-LMC-DSCT-07833	singlemode	05:17:11.94	-72:10:02.8	20.273	20.657	0.384	0.06756359	0.00000010	7000.00319	0.112	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC501.05.12724	-99.99	
OGLE-LMC-DSCT-07834	singlemode	05:17:12.13	-70:10:05.4	20.030	20.478	0.448	0.07904068	0.00000006	7000.03117	0.204	0.000	-99.99	0.000	-99.99	-99.99	LMC104.5.48653	LMC502.30.4313	-99.99	
OGLE-LMC-DSCT-07835	singlemode	05:17:12.16	-70:04:03.2	20.438	20.742	0.304	0.06725434	0.00000005	7000.03284	0.217	0.433	3.342	0.000	-99.99	-99.99	LMC103.8.10578	LMC502.30.14095	-99.99	
OGLE-LMC-DSCT-07836	singlemode	05:17:12.22	-68:56:58.5	20.372	21.346	0.974	0.08362792	0.00000008	7000.07923	0.211	0.000	-99.99	0.000	-99.99	-99.99	LMC101.8.17957	LMC503.30.45438	-99.99	
OGLE-LMC-DSCT-07837	singlemode	05:17:12.29	-69:23:34.7	19.419	20.413	0.994	0.10962345	0.00000009	7000.09900	0.151	0.600	4.109	0.000	-99.99	LMC_SC8_315708	LMC100.7.21532	LMC503.13.107825	-99.99	
OGLE-LMC-DSCT-07838	singlemode	05:17:12.33	-64:06:22.6	20.453	20.886	0.433	0.07589054	0.00000015	7000.02941	0.119	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC573.22.9488	-99.99	
OGLE-LMC-DSCT-07839	singlemode	05:17:12.39	-68:56:24.7	20.125	20.284	0.159	0.10747397	0.00000016	7000.05737	0.137	0.000	-99.99	0.000	-99.99	LMC_SC8_492270	LMC101.8.17958	LMC503.30.46546	-99.99	
OGLE-LMC-DSCT-07840	singlemode	05:17:12.93	-62:20:04.7	20.314	20.647	0.333	0.09603739	0.00000014	7000.08429	0.229	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC575.05.3172	-99.99	
OGLE-LMC-DSCT-07841	singlemode	05:17:12.99	-69:35:14.0	19.137	19.442	0.305	0.07377618	0.00000012	7000.06564	0.035	0.000	-99.99	0.000	-99.99	LMC_SC8_294628	LMC103.5.82479	LMC503.13.75486	-99.99	
OGLE-LMC-DSCT-07842	singlemode	05:17:13.13	-69:50:48.4	20.165	20.672	0.507	0.07622282	0.00000009	7000.02435	0.146	0.000	-99.99	0.000	-99.99	-99.99	LMC103.7.61198	LMC503.05.76377	-99.99	
OGLE-LMC-DSCT-07843	singlemode	05:17:13.15	-71:36:06.2	20.762	21.217	0.455	0.07229917	0.00000009	7000.01210	0.210	0.000	-99.99	0.000	-99.99	-99.99	LMC106.6.18527	LMC501.22.7149	-99.99	
OGLE-LMC-DSCT-07844	singlemode	05:17:13.24	-69:49:16.8	20.325	20.639	0.314	0.08694703	0.00000008	7000.02946	0.235	0.563	4.060	0.000	-99.99	-99.99	LMC103.6.20803	LMC503.05.77931	-99.99	
OGLE-LMC-DSCT-07845	singlemode	05:17:13.39	-66:16:16.8	19.765	20.270	0.505	0.08199170	0.00000005	7000.06107	0.196	0.444	3.850	0.000	-99.99	-99.99	-99.99	LMC505.30.16370	-99.99	
OGLE-LMC-DSCT-07846	singlemode	05:17:13.45	-68:44:02.3	20.538	21.000	0.462	0.07518792	0.00000007	7000.01176	0.259	0.463	4.474	0.000	-99.99	-99.99	LMC101.7.17961	LMC503.30.79730	-99.99	
OGLE-LMC-DSCT-07847	singlemode	05:17:13.57	-70:06:54.5	20.142	20.669	0.527	0.07481510	0.00000008	7000.05606	0.092	0.000	-99.99	0.000	-99.99	-99.99	LMC103.8.13164	LMC502.30.11816	-99.99	
OGLE-LMC-DSCT-07848	singlemode	05:17:13.63	-70:39:38.5	20.693	21.060	0.367	0.06626097	0.00000005	7000.06236	0.280	0.752	4.163	0.000	-99.99	-99.99	LMC104.8.39006	LMC502.13.14877	-99.99	
OGLE-LMC-DSCT-07849	singlemode	05:17:13.97	-68:58:43.9	19.811	20.143	0.332	0.08085770	0.00000012	7000.01015	0.089	0.000	-99.99	0.000	-99.99	LMC_SC8_358384	LMC100.5.84986	LMC503.30.45599	-99.99	
OGLE-LMC-DSCT-07850	singlemode	05:17:14.48	-67:29:43.8	20.099	20.608	0.509	0.08475117	0.00000006	7000.04102	0.238	0.377	4.418	0.000	-99.99	-99.99	-99.99	LMC504.30.27513	-99.99	
OGLE-LMC-DSCT-07851	singlemode	05:17:15.27	-70:34:37.8	20.213	20.633	0.420	0.07240536	0.00000006	7000.02623	0.155	0.000	-99.99	0.000	-99.99	-99.99	LMC104.7.10396	LMC502.13.21388	-99.99	
OGLE-LMC-DSCT-07852	singlemode	05:17:15.27	-67:37:32.3	21.117	21.589	0.472	0.06236928	0.00000007	7000.02400	0.286	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC504.30.20906	-99.99	
OGLE-LMC-DSCT-07853	singlemode	05:17:15.41	-69:13:20.1	20.104	20.684	0.580	0.09204144	0.00000014	7000.03646	0.145	0.000	-99.99	0.000	-99.99	-99.99	LMC100.6.29813	LMC503.22.80180	-99.99	
OGLE-LMC-DSCT-07854	singlemode	05:17:15.69	-72:22:32.2	20.071	20.513	0.442	0.09048336	0.00000007	7000.04431	0.268	0.232	3.815	0.000	-99.99	-99.99	-99.99	LMC501.05.1631	-99.99	
OGLE-LMC-DSCT-07855	singlemode	05:17:15.82	-68:42:27.3	21.051	21.332	0.281	0.06875321	0.00000006	7000.01612	0.276	0.000	-99.99	0.000	-99.99	-99.99	LMC101.7.59684	LMC503.30.82951	-99.99	
OGLE-LMC-DSCT-07856	singlemode	05:17:15.86	-62:42:10.1	20.381	20.799	0.418	0.07263284	0.00000009	7000.00480	0.188	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC574.30.1739	-99.99	
OGLE-LMC-DSCT-07857	singlemode	05:17:15.90	-73:00:44.0	20.349	20.890	0.541	0.07758365	0.00000006	7000.01070	0.286	0.385	4.173	0.000	-99.99	-99.99	-99.99	LMC500.13.9797	-99.99	
OGLE-LMC-DSCT-07858	singlemode	05:17:15.94	-69:01:20.2	20.305	20.711	0.406	0.05742961	0.00000006	7000.01199	0.156	0.000	-99.99	0.000	-99.99	LMC_SC8_358799	LMC100.5.90792	LMC503.22.111788	-99.99	
OGLE-LMC-DSCT-07859	singlemode	05:17:16.07	-65:18:51.2	20.543	-99.99	-99.99	0.06469808	0.00000017	7000.04079	0.542	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC506.22.3631D	-99.99	
OGLE-LMC-DSCT-07860	singlemode	05:17:16.31	-68:57:53.9	20.880	21.464	0.584	0.06560130	0.00000006	7000.01030	0.189	0.000	-99.99	0.000	-99.99	LMC_SC8_492760	LMC100.5.94337	LMC503.30.51966	-99.99	
OGLE-LMC-DSCT-07861	singlemode	05:17:16.33	-69:31:13.9	19.902	20.320	0.418	0.08776240	0.00000008	7000.02089	0.181	0.000	-99.99	0.000	-99.99	LMC_SC8_303988	LMC100.8.31558	LMC503.13.23073	-99.99	
OGLE-LMC-DSCT-07862	singlemode	05:17:16.35	-65:37:56.6	19.494	20.090	0.596	0.07057735	0.00000007	7000.06602	0.095	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC506.13.10476	-99.99	
OGLE-LMC-DSCT-07863	singlemode	05:17:16.54	-70:21:43.9	21.093	21.392	0.299	0.07237585	0.00000006	7000.01920	0.295	0.000	-99.99	0.000	-99.99	-99.99	LMC104.6.16241	LMC502.22.19755	-99.99	
OGLE-LMC-DSCT-07864	singlemode	05:17:16.85	-70:35:41.5	20.902	21.002	0.100	0.07043722	0.00000005	7000.02235	0.377	0.572	4.358	0.000	-99.99	-99.99	LMC104.8.43346	LMC502.13.23084	-99.99	
OGLE-LMC-DSCT-07865	singlemode	05:17:17.67	-69:08:47.8	20.200	20.768	0.568	0.07175884	0.00000005	7000.01167	0.203	0.347	4.002	0.000	-99.99	LMC_SC8_486090	LMC100.6.97787	LMC503.22.38330	-99.99	
OGLE-LMC-DSCT-07866	singlemode	05:17:18.10	-72:06:14.9	20.531	20.976	0.445	0.05149730	0.00000005	7000.04087	0.219	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC501.05.14572	-99.99	
OGLE-LMC-DSCT-07867	singlemode	05:17:18.50	-68:07:26.3	20.439	20.842	0.403	0.07988104	0.00000010	7000.03869	0.175	0.000	-99.99	0.000	-99.99	-99.99	LMC102.7.12202	LMC504.13.39762	-99.99	
OGLE-LMC-DSCT-07868	singlemode	05:17:18.59	-69:05:37.9	20.671	21.460	0.789	0.06812105	0.00000007	7000.06188	0.170	0.000	-99.99	0.000	-99.99	LMC_SC8_348158	LMC100.5.29326	LMC503.22.45721	-99.99	
OGLE-LMC-DSCT-07869	singlemode	05:17:18.77	-70:14:52.3	20.468	20.829	0.361	0.06162682	0.00000006	7000.02740	0.155	0.000	-99.99	0.000	-99.99	-99.99	LMC104.5.21363	LMC502.22.25857	-99.99	
OGLE-LMC-DSCT-07870	singlemode	05:17:19.08	-64:02:53.0	19.873	20.609	0.736	0.07500621	0.00000010	7000.02207	0.120	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC573.30.709	-99.99	
OGLE-LMC-DSCT-07871	singlemode	05:17:19.25	-65:23:07.7	20.908	21.367	0.459	0.05373079	0.00000006	7000.02635	0.210	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC506.22.13583	-99.99	
OGLE-LMC-DSCT-07872	singlemode	05:17:19.31	-67:32:34.9	20.486	20.995	0.509	0.07742899	0.00000005	7000.06708	0.241	0.496	4.224	0.000	-99.99	-99.99	-99.99	LMC504.30.24687	-99.99	
OGLE-LMC-DSCT-07873	singlemode	05:17:19.33	-70:19:15.9	20.428	20.927	0.499	0.10034570	0.00000008	7000.07552	0.266	0.605	3.630	0.479	1.130	-99.99	LMC104.6.52409	LMC502.22.18546	-99.99	
OGLE-LMC-DSCT-07874	singlemode	05:17:19.74	-69:54:54.2	20.819	21.357	0.538	0.07454829	0.00000008	7000.06427	0.203	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC503.05.9221	-99.99	
OGLE-LMC-DSCT-07875	singlemode	05:17:20.36	-66:11:16.0	20.215	20.680	0.465	0.09350920	0.00000011	7000.01004	0.199	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC506.05.5598	-99.99	
OGLE-LMC-DSCT-07876	singlemode	05:17:20.64	-68:39:25.5	20.451	21.112	0.661	0.08041180	0.00000011	7000.00799	0.156	0.000	-99.99	0.000	-99.99	-99.99	LMC101.7.57537	LMC504.05.38462	-99.99	
OGLE-LMC-DSCT-07877	singlemode	05:17:20.93	-71:30:16.2	20.376	20.931	0.555	0.08270655	0.00000010	7000.04005	0.232	0.000	-99.99	0.000	-99.99	-99.99	LMC106.6.18830	LMC501.22.10913	-99.99	
OGLE-LMC-DSCT-07878	singlemode	05:17:20.94	-69:32:59.6	18.987	19.735	0.748	0.06830948	0.00000006	7000.05226	0.045	0.000	-99.99	0.000	-99.99	LMC_SC8_301107	LMC103.5.82897	LMC503.13.7588	-99.99	
OGLE-LMC-DSCT-07879	singlemode	05:17:21.63	-72:31:25.8	20.636	20.999	0.363	0.06388541	0.00000004	7000.00954	0.305	0.547	4.096	0.000	-99.99	-99.99	-99.99	LMC500.30.5064	-99.99	
OGLE-LMC-DSCT-07880	singlemode	05:17:21.68	-64:16:10.8	19.583	20.052	0.469	0.08491718	0.00000008	7000.07867	0.161	0.500	3.911	0.435	0.778	-99.99	-99.99	LMC573.22.1443	-99.99	
OGLE-LMC-DSCT-07881	singlemode	05:17:21.89	-69:44:21.9	20.096	20.544	0.448	0.07896615	0.00000006	7000.02254	0.183	0.582	4.037	0.000	-99.99	LMC_SC8_277956	LMC103.6.75560	LMC503.05.37017	-99.99	
OGLE-LMC-DSCT-07882	singlemode	05:17:21.94	-70:22:58.6	20.790	21.125	0.335	0.07034700	0.00000004	7000.02175	0.405	0.669	4.083	0.000	-99.99	-99.99	LMC104.6.19491	LMC502.22.19264	-99.99	
OGLE-LMC-DSCT-07883	singlemode	05:17:22.15	-69:53:22.6	20.616	21.256	0.640	0.08406987	0.00000006	7000.02889	0.342	0.534	4.332	0.000	-99.99	-99.99	LMC103.7.61895	LMC503.05.6915	-99.99	
OGLE-LMC-DSCT-07884	singlemode	05:17:22.27	-68:31:58.3	20.954	21.388	0.434	0.05970259	0.00000008	7000.02766	0.215	0.000	-99.99	0.000	-99.99	-99.99	LMC101.6.49663	LMC504.05.21235	-99.99	
OGLE-LMC-DSCT-07885	singlemode	05:17:22.70	-71:38:31.7	20.879	21.314	0.435	0.07138351	0.00000006	7000.04574	0.291	0.000	-99.99	0.000	-99.99	-99.99	LMC106.7.18951	LMC501.22.5461	-99.99	
OGLE-LMC-DSCT-07886	singlemode	05:17:23.19	-70:20:02.2	18.206	19.155	0.949	0.08981048	0.00000009	7000.00936	0.039	0.000	-99.99	0.000	-99.99	-99.99	LMC104.6.50357	LMC502.22.14859	-99.99	
OGLE-LMC-DSCT-07887	singlemode	05:17:23.26	-71:03:37.8	20.807	21.237	0.430	0.07139357	0.00000004	7000.06314	0.324	0.689	4.056	0.000	-99.99	-99.99	LMC105.7.33402	LMC502.05.7686	-99.99	
OGLE-LMC-DSCT-07888	singlemode	05:17:23.30	-63:24:22.5	20.137	20.594	0.457	0.08256060	0.00000005	7000.05671	0.305	0.410	4.021	0.000	-99.99	-99.99	-99.99	LMC574.13.1951	-99.99	
OGLE-LMC-DSCT-07889	singlemode	05:17:23.39	-69:55:18.0	20.581	21.072	0.491	0.06921445	0.00000004	7000.05262	0.350	0.000	-99.99	0.253	2.662	-99.99	LMC103.7.28614	LMC502.30.33152	-99.99	
OGLE-LMC-DSCT-07890	singlemode	05:17:23.77	-69:19:14.2	20.241	20.984	0.743	0.07516487	0.00000007	7000.01570	0.202	0.000	-99.99	0.000	-99.99	LMC_SC8_480198	LMC100.7.113296	LMC503.13.66598	-99.99	
OGLE-LMC-DSCT-07891	singlemode	05:17:24.53	-67:03:06.8	20.788	21.186	0.398	0.06730781	0.00000008	7000.01356	0.238	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC505.13.8332	-99.99	
OGLE-LMC-DSCT-07892	singlemode	05:17:24.63	-67:47:43.4	20.615	21.334	0.719	0.06658790	0.00000012	7000.06189	0.128	0.000	-99.99	0.000	-99.99	-99.99	LMC102.5.11306	LMC504.22.15176	-99.99	
OGLE-LMC-DSCT-07893	singlemode	05:17:24.78	-73:01:44.3	20.114	20.560	0.446	0.07783658	0.00000008	7000.05426	0.210	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC500.13.9512	-99.99	
OGLE-LMC-DSCT-07894	singlemode	05:17:24.89	-70:05:18.7	20.996	21.194	0.198	0.05651100	0.00000004	7000.01491	0.310	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC502.30.15810	-99.99	
OGLE-LMC-DSCT-07895	singlemode	05:17:25.67	-70:56:31.1	20.122	20.610	0.488	0.08428802	0.00000008	7000.07595	0.159	0.508	4.262	0.000	-99.99	-99.99	LMC105.6.36309	LMC502.05.14910	-99.99	
OGLE-LMC-DSCT-07896	singlemode	05:17:25.98	-69:40:48.2	19.251	20.170	0.919	0.05844920	0.00000006	7000.04344	0.059	0.000	-99.99	0.000	-99.99	LMC_SC8_281930	LMC103.5.34823	LMC503.05.48885	-99.99	
OGLE-LMC-DSCT-07897	singlemode	05:17:26.25	-70:05:26.5	20.243	21.011	0.768	0.06511543	0.00000006	7000.03052	0.144	0.000	-99.99	0.000	-99.99	-99.99	LMC103.8.19226	LMC502.30.12903	-99.99	
OGLE-LMC-DSCT-07898	singlemode	05:17:26.30	-70:17:59.1	20.757	21.298	0.541	0.06817066	0.00000006	7000.02081	0.240	0.000	-99.99	0.000	-99.99	-99.99	LMC104.6.52785	LMC502.22.26467	-99.99	
OGLE-LMC-DSCT-07899	singlemode	05:17:26.45	-71:06:58.9	20.481	21.052	0.571	0.05836202	0.00000006	7000.00912	0.151	0.000	-99.99	0.000	-99.99	-99.99	LMC105.7.12409	LMC502.05.2790	-99.99	
OGLE-LMC-DSCT-07900	singlemode	05:17:26.75	-68:16:46.8	21.063	21.462	0.399	0.05095073	0.00000006	7000.04003	0.204	0.000	-99.99	0.000	-99.99	-99.99	LMC102.8.19004	LMC504.13.11225	-99.99	
OGLE-LMC-DSCT-07901	singlemode	05:17:26.87	-70:02:21.2	20.819	21.453	0.634	0.06218590	0.00000007	7000.05804	0.193	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC502.30.25060	-99.99	
OGLE-LMC-DSCT-07902	singlemode	05:17:26.97	-69:03:22.0	20.576	20.930	0.354	0.07585365	0.00000006	7000.02698	0.240	0.514	4.492	0.000	-99.99	LMC_SC8_489086	LMC100.5.39891	LMC503.22.53162	-99.99	
OGLE-LMC-DSCT-07903	singlemode	05:17:27.41	-70:04:31.1	20.608	21.170	0.562	0.08252376	0.00000006	7000.05924	0.312	0.389	4.087	0.290	1.610	-99.99	LMC103.8.19289	LMC502.30.13551	-99.99	
OGLE-LMC-DSCT-07904	singlemode	05:17:27.72	-68:40:33.7	20.251	20.441	0.190	0.05538771	0.00000007	7000.04669	0.093	0.000	-99.99	0.000	-99.99	-99.99	LMC101.7.63618	LMC504.05.3267	-99.99	
OGLE-LMC-DSCT-07905	singlemode	05:17:28.01	-69:59:48.3	19.995	20.632	0.637	0.08553663	0.00000008	7000.04554	0.129	0.000	-99.99	0.000	-99.99	-99.99	LMC103.8.53124	LMC502.30.23566	-99.99	
OGLE-LMC-DSCT-07906	singlemode	05:17:28.11	-67:47:00.1	20.486	21.112	0.626	0.07827986	0.00000015	7000.06803	0.137	0.000	-99.99	0.000	-99.99	-99.99	LMC102.5.11560	LMC504.22.15455	-99.99	
OGLE-LMC-DSCT-07907	singlemode	05:17:28.25	-72:30:31.9	19.201	19.867	0.666	0.11523310	0.00000013	7000.06511	0.108	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC500.30.8245	-99.99	
OGLE-LMC-DSCT-07908	singlemode	05:17:28.27	-70:40:55.4	20.512	21.005	0.493	0.07146701	0.00000007	7000.00824	0.210	0.000	-99.99	0.000	-99.99	-99.99	LMC104.8.16307	LMC502.13.14169	-99.99	
OGLE-LMC-DSCT-07909	singlemode	05:17:28.31	-66:50:20.4	20.529	21.032	0.503	0.06745315	0.00000007	7000.02792	0.223	0.000	-99.99	0.000	-99.99	-99.99	-99.99	LMC505.22.4698	-99.99	
OGLE-LMC-DSCT-07910	singlemode	05:17:28.39	-63:22:42.7	20.627	20.916	0.289	0.05361376	0.00000004	7000.00520	0.337	0.495	4.051	0.000	-99.99	-99.99	-99.99	LMC574.13.2234	-99.99	
OGLE-LMC-DSCT-07911	singlemode	05:17:28.56	-69:04:45.0	20.644	21.206	0.562	0.05776535	0.00000004	7000.04311	0.247	0.595	3.129	0.000	-99.99	LMC_SC8_351880	LMC100.5.40069	LMC503.22.43085	-99.99	
OGLE-LMC-DSCT-07912	singlemode	05:17:28.86	-70:04:19.9	19.895	20.632	0.737	0.08502752	0.00000011	7000.08114	0.099	0.000	-99.99	0.000	-99.99	-99.99	LMC103.8.19377	LMC502.30.13666	-99.99	
OGLE-LMC-DSCT-07913	singlemode	05:17:28.92	-70:15:11.0	20.340	20.760	0.420	0.08003467	0.00000005	7000.06316	0.336	0.414	4.105	0.303	2.237	-99.99	LMC104.5.22069	LMC502.22.23619	-99.99	
OGLE-LMC-DSCT-07914	singlemode	05:17:29.00	-70:10:35.4	20.821	21.277	0.456	0.06732660	0.00000005	7000.05201	0.279	0.000	-99.99	0.000	-99.99	-99.99	LMC104.5.59849	LMC502.30.3969	-99.99	
